,count_1,routine_flg,period,is_deleted,campaign_name_入会費半額,campaign_name_入会費無料,class_name_オールタイム,class_name_デイタイム,gender_F
1095,5.0,1.0,28,0.0,0,0,1,0,1
1096,8.0,1.0,3,0.0,0,0,0,0,1
1097,6.0,1.0,26,0.0,0,0,1,0,0
1098,6.0,1.0,4,0.0,0,0,1,0,0
1099,3.0,1.0,33,0.0,0,0,1,0,1
1100,7.0,1.0,27,0.0,0,0,0,0,0
1101,7.0,1.0,9,0.0,0,0,0,0,0
1102,5.0,1.0,34,0.0,0,0,1,0,0
1103,8.0,1.0,35,0.0,0,0,0,0,0
1105,5.0,1.0,27,0.0,0,0,0,1,0
1106,2.0,1.0,36,0.0,0,0,0,0,0
1107,6.0,1.0,34,0.0,0,0,1,0,1
1108,3.0,1.0,39,0.0,0,0,0,1,1
1109,7.0,1.0,11,0.0,0,0,1,0,0
1110,7.0,1.0,6,0.0,1,0,1,0,0
1111,7.0,1.0,15,0.0,0,0,0,0,0
1112,5.0,1.0,20,0.0,0,0,0,0,1
1113,6.0,1.0,13,0.0,0,0,0,0,1
1114,4.0,1.0,34,0.0,0,0,1,0,1
1115,9.0,1.0,38,0.0,0,0,0,1,1
1116,7.0,1.0,30,0.0,0,0,0,0,0
1117,4.0,1.0,29,0.0,0,0,1,0,0
1118,5.0,1.0,24,0.0,1,0,0,0,0
1119,7.0,1.0,7,0.0,1,0,0,0,1
1120,5.0,1.0,35,0.0,0,0,0,1,1
1121,5.0,1.0,28,0.0,0,0,1,0,1
1122,1.0,1.0,43,0.0,0,0,0,1,1
1123,6.0,1.0,30,0.0,0,0,0,0,0
1125,6.0,1.0,1,0.0,0,1,1,0,1
1126,9.0,1.0,0,0.0,0,0,0,0,0
1127,4.0,1.0,27,0.0,0,0,1,0,0
1128,5.0,1.0,39,0.0,0,0,1,0,1
1129,5.0,1.0,32,0.0,0,0,1,0,0
1130,5.0,1.0,37,0.0,0,0,0,0,0
1131,6.0,1.0,22,0.0,0,0,0,1,1
1132,9.0,1.0,0,0.0,0,1,1,0,0
1133,9.0,1.0,5,0.0,1,0,0,1,1
1134,3.0,1.0,5,0.0,0,0,0,0,1
1135,6.0,1.0,39,0.0,0,0,1,0,1
1136,9.0,1.0,12,0.0,0,0,0,0,1
1137,9.0,1.0,9,0.0,0,0,1,0,1
1138,9.0,1.0,3,0.0,0,0,0,1,0
1140,9.0,1.0,2,0.0,0,0,1,0,0
1141,7.0,1.0,20,0.0,0,0,0,1,1
1143,2.0,1.0,26,0.0,0,0,1,0,1
1144,7.0,1.0,11,0.0,0,0,1,0,1
1145,5.0,1.0,18,0.0,0,0,0,0,0
1146,6.0,1.0,37,0.0,0,0,1,0,1
1147,5.0,1.0,18,0.0,0,0,1,0,0
1148,8.0,1.0,25,0.0,0,0,1,0,1
1149,7.0,1.0,38,0.0,0,0,0,0,0
1150,7.0,1.0,0,0.0,0,0,0,1,1
1151,4.0,1.0,11,0.0,0,0,0,1,1
1152,5.0,1.0,18,0.0,0,0,0,0,0
1153,8.0,1.0,13,0.0,0,0,0,0,1
1154,9.0,1.0,17,0.0,0,0,0,0,0
1155,7.0,1.0,24,0.0,0,0,1,0,0
1156,5.0,1.0,15,0.0,0,0,0,0,1
1157,2.0,1.0,29,0.0,0,0,1,0,1
1158,4.0,1.0,26,0.0,0,0,1,0,1
1159,6.0,1.0,26,0.0,1,0,0,1,1
1160,7.0,1.0,35,0.0,0,0,0,1,1
1161,7.0,1.0,21,0.0,0,0,0,0,0
1162,4.0,1.0,17,0.0,1,0,1,0,1
1163,5.0,1.0,34,0.0,0,0,1,0,1
1164,7.0,1.0,14,0.0,0,0,1,0,0
1165,10.0,1.0,6,0.0,0,0,0,0,0
1167,4.0,1.0,22,0.0,0,0,1,0,1
1168,12.0,1.0,0,0.0,0,0,1,0,0
1169,5.0,1.0,35,0.0,0,0,1,0,1
1170,5.0,1.0,16,0.0,0,0,0,0,0
1171,5.0,1.0,29,0.0,0,0,0,0,1
1172,2.0,1.0,41,0.0,0,0,1,0,0
1173,6.0,1.0,4,0.0,1,0,1,0,0
1174,5.0,1.0,24,0.0,0,0,0,1,1
1175,5.0,1.0,21,0.0,0,0,0,0,1
1176,7.0,1.0,37,0.0,0,0,1,0,0
1177,7.0,1.0,28,0.0,0,0,0,0,0
1178,3.0,1.0,26,0.0,0,0,1,0,1
1179,6.0,1.0,14,0.0,1,0,1,0,0
1180,4.0,1.0,19,0.0,1,0,1,0,1
1181,5.0,1.0,26,0.0,1,0,0,1,1
1182,5.0,1.0,19,0.0,0,0,0,1,1
1183,5.0,1.0,16,0.0,0,0,1,0,1
1184,7.0,1.0,6,0.0,0,0,1,0,0
1185,5.0,1.0,34,0.0,0,0,0,0,0
1186,5.0,1.0,27,0.0,0,0,1,0,0
1187,7.0,1.0,22,0.0,0,0,0,1,1
1188,9.0,1.0,25,0.0,0,0,1,0,0
1189,7.0,1.0,26,0.0,0,0,1,0,1
1190,6.0,1.0,4,0.0,1,0,0,0,0
1191,6.0,1.0,23,0.0,0,0,1,0,1
1192,9.0,1.0,12,0.0,0,0,1,0,0
1193,7.0,1.0,22,0.0,0,0,0,0,0
1194,8.0,1.0,18,0.0,1,0,1,0,0
1195,3.0,1.0,22,0.0,0,0,1,0,1
1196,7.0,1.0,1,0.0,0,0,1,0,0
1197,9.0,1.0,6,0.0,0,1,0,1,1
1198,5.0,1.0,19,0.0,0,0,0,1,1
1199,7.0,1.0,4,0.0,0,0,0,0,1
1200,12.0,1.0,0,0.0,0,0,0,0,0
1201,9.0,1.0,3,0.0,0,0,0,1,1
1202,5.0,1.0,27,0.0,0,0,1,0,1
1203,6.0,1.0,24,0.0,0,0,1,0,1
1204,7.0,1.0,14,0.0,0,0,0,0,0
1205,1.0,1.0,13,0.0,0,0,1,0,0
1206,4.0,1.0,38,0.0,0,0,0,0,1
1207,6.0,1.0,18,0.0,0,0,1,0,0
1208,4.0,1.0,33,0.0,0,0,0,0,0
1209,3.0,1.0,15,0.0,0,0,0,1,1
1210,5.0,1.0,33,0.0,0,0,1,0,0
1211,7.0,1.0,2,0.0,0,0,0,0,1
1212,4.0,1.0,36,0.0,0,0,0,0,0
1213,4.0,1.0,36,0.0,0,0,0,1,1
1214,8.0,1.0,18,0.0,1,0,1,0,0
1215,5.0,1.0,32,0.0,0,0,0,1,1
1216,3.0,1.0,39,0.0,0,0,1,0,1
1217,4.0,1.0,12,0.0,0,0,0,0,0
1218,3.0,1.0,41,0.0,0,0,0,0,1
1219,6.0,1.0,15,0.0,0,0,0,1,1
1220,3.0,1.0,29,0.0,0,0,1,0,0
1221,3.0,1.0,27,0.0,0,0,0,1,1
1222,6.0,1.0,28,0.0,0,0,1,0,0
1223,5.0,1.0,18,0.0,0,0,1,0,1
1224,8.0,1.0,8,0.0,1,0,0,0,0
1225,9.0,1.0,3,0.0,0,0,0,0,0
1226,3.0,1.0,26,0.0,0,0,0,1,1
1227,9.0,1.0,2,0.0,0,0,0,0,1
1228,8.0,1.0,15,0.0,0,0,0,1,1
1229,6.0,1.0,43,0.0,0,0,0,1,0
1230,2.0,1.0,32,0.0,0,0,0,0,0
1231,7.0,1.0,1,0.0,0,0,0,0,0
1232,4.0,1.0,13,0.0,0,0,0,1,1
1233,5.0,1.0,16,0.0,0,0,0,1,1
1235,5.0,1.0,10,0.0,1,0,0,0,0
1236,6.0,1.0,33,0.0,0,0,0,0,0
1237,7.0,1.0,15,0.0,0,0,0,1,1
1238,6.0,1.0,32,0.0,0,0,0,0,0
1239,6.0,1.0,15,0.0,0,0,0,0,0
1241,5.0,1.0,18,0.0,1,0,0,0,1
1242,7.0,1.0,12,0.0,0,0,1,0,0
1243,6.0,1.0,23,0.0,0,0,1,0,0
1244,4.0,1.0,38,0.0,0,0,0,1,1
1245,5.0,1.0,24,0.0,0,0,1,0,1
1246,3.0,1.0,27,0.0,1,0,1,0,0
1248,5.0,1.0,25,0.0,0,0,1,0,0
1249,4.0,1.0,27,0.0,0,0,0,1,1
1250,7.0,1.0,2,0.0,0,1,0,0,0
1251,5.0,1.0,9,0.0,0,0,1,0,0
1252,4.0,1.0,36,0.0,0,0,0,0,1
1253,6.0,1.0,38,0.0,0,0,1,0,0
1254,10.0,1.0,7,0.0,0,0,0,1,1
1255,4.0,1.0,37,0.0,0,0,0,0,1
1256,4.0,1.0,22,0.0,0,0,1,0,1
1257,4.0,1.0,39,0.0,0,0,1,0,1
1258,5.0,1.0,34,0.0,0,0,0,0,0
1259,8.0,1.0,42,0.0,0,0,1,0,0
1260,11.0,1.0,6,0.0,0,0,0,0,1
1261,6.0,1.0,42,0.0,0,0,1,0,0
1262,9.0,1.0,0,0.0,0,0,0,1,1
1263,10.0,1.0,13,0.0,0,0,0,1,1
1264,6.0,1.0,14,0.0,0,0,1,0,1
1265,7.0,1.0,38,0.0,0,0,1,0,0
1266,7.0,1.0,20,0.0,0,0,1,0,0
1267,6.0,1.0,1,0.0,0,0,0,0,0
1268,7.0,1.0,31,0.0,0,0,0,0,1
1269,4.0,1.0,17,0.0,0,0,0,1,1
1270,4.0,1.0,31,0.0,0,0,1,0,0
1271,7.0,1.0,1,0.0,0,1,0,1,1
1272,6.0,1.0,19,0.0,0,0,1,0,0
1273,2.0,1.0,14,0.0,0,0,0,0,0
1274,7.0,1.0,18,0.0,0,0,0,0,0
1275,4.0,1.0,36,0.0,0,0,0,1,1
1276,7.0,1.0,1,0.0,0,0,1,0,1
1277,7.0,1.0,13,0.0,0,0,0,0,0
1278,1.0,1.0,29,0.0,0,0,1,0,1
1279,4.0,1.0,43,0.0,0,0,0,1,1
1280,5.0,1.0,22,0.0,1,0,0,0,1
1281,4.0,1.0,29,0.0,1,0,0,0,0
1282,7.0,1.0,23,0.0,0,0,0,1,1
1283,6.0,1.0,42,0.0,0,0,0,0,0
1284,9.0,1.0,7,0.0,0,0,0,1,1
1285,5.0,1.0,39,0.0,0,0,0,1,1
1286,8.0,1.0,17,0.0,0,0,1,0,0
1288,8.0,1.0,14,0.0,0,0,1,0,0
1289,7.0,1.0,24,0.0,0,0,0,0,0
1290,9.0,1.0,5,0.0,0,0,0,1,1
1291,5.0,1.0,36,0.0,0,0,1,0,0
1292,5.0,1.0,20,0.0,1,0,1,0,0
1293,8.0,1.0,22,0.0,0,0,1,0,0
1294,4.0,1.0,27,0.0,0,0,1,0,1
1295,2.0,1.0,38,0.0,0,0,1,0,0
1296,5.0,1.0,22,0.0,0,0,1,0,1
1297,2.0,1.0,30,0.0,0,0,1,0,0
1298,7.0,1.0,19,0.0,0,0,1,0,0
1299,3.0,1.0,24,0.0,0,0,0,0,0
1300,3.0,1.0,38,0.0,0,0,0,0,0
1301,9.0,1.0,14,0.0,0,0,1,0,1
1302,4.0,1.0,38,0.0,0,0,1,0,0
1303,3.0,1.0,21,0.0,0,0,1,0,0
1304,4.0,1.0,42,0.0,0,0,0,0,1
1305,3.0,1.0,27,0.0,0,0,1,0,1
1306,6.0,1.0,10,0.0,0,0,1,0,0
1307,6.0,1.0,0,0.0,0,0,1,0,0
1308,8.0,1.0,13,0.0,0,0,0,0,1
1309,3.0,1.0,26,0.0,0,0,1,0,1
1310,9.0,1.0,1,0.0,0,0,1,0,1
1311,3.0,1.0,29,0.0,0,0,0,1,0
1312,4.0,1.0,22,0.0,0,0,0,1,1
1313,7.0,1.0,17,0.0,0,0,0,0,0
1314,3.0,1.0,26,0.0,1,0,0,1,1
1315,6.0,1.0,17,0.0,0,0,1,0,1
1316,4.0,1.0,27,0.0,0,0,1,0,0
1317,7.0,1.0,40,0.0,0,0,0,1,1
1318,4.0,1.0,35,0.0,0,0,1,0,0
1319,5.0,1.0,19,0.0,0,0,0,0,0
1321,4.0,1.0,43,0.0,0,0,0,1,1
1322,3.0,1.0,25,0.0,0,0,1,0,0
1323,2.0,1.0,42,0.0,0,0,0,0,0
1324,8.0,1.0,2,0.0,0,0,0,1,1
1325,5.0,1.0,35,0.0,0,0,0,1,1
1328,8.0,1.0,22,0.0,0,0,0,0,0
1329,4.0,1.0,34,0.0,0,0,1,0,0
1330,5.0,1.0,11,0.0,0,0,1,0,1
1331,5.0,1.0,7,0.0,1,0,1,0,1
1332,9.0,1.0,1,0.0,0,0,1,0,1
1333,7.0,1.0,20,0.0,0,0,1,0,1
1334,6.0,1.0,31,0.0,0,0,1,0,0
1335,3.0,1.0,21,0.0,0,0,0,1,1
1336,5.0,1.0,41,0.0,0,0,1,0,1
1337,7.0,1.0,23,0.0,0,0,1,0,0
1338,7.0,1.0,42,0.0,0,0,1,0,1
1339,5.0,1.0,34,0.0,0,0,0,1,1
1340,5.0,1.0,39,0.0,0,0,1,0,0
1341,6.0,1.0,42,0.0,0,0,1,0,0
1342,3.0,1.0,34,0.0,0,0,1,0,0
1343,2.0,1.0,44,0.0,0,0,0,1,1
1344,3.0,1.0,38,0.0,0,0,0,1,1
1345,6.0,1.0,27,0.0,0,0,1,0,1
1346,7.0,1.0,41,0.0,0,0,1,0,0
1347,4.0,1.0,34,0.0,0,0,0,1,1
1348,1.0,1.0,34,0.0,0,0,1,0,0
1349,3.0,1.0,26,0.0,0,0,0,1,1
1350,8.0,1.0,10,0.0,0,0,0,0,0
1351,8.0,1.0,0,0.0,0,0,1,0,0
1352,7.0,1.0,43,0.0,0,0,0,0,0
1353,5.0,1.0,33,0.0,0,0,1,0,0
1354,6.0,1.0,43,0.0,0,0,0,0,0
1355,4.0,1.0,16,0.0,0,0,1,0,0
1356,5.0,1.0,28,0.0,0,0,1,0,0
1357,7.0,1.0,5,0.0,0,0,1,0,0
1358,5.0,1.0,26,0.0,0,0,1,0,0
1359,4.0,1.0,32,0.0,0,0,0,0,1
1360,10.0,1.0,1,0.0,0,0,1,0,0
1361,6.0,1.0,0,0.0,0,0,1,0,0
1362,4.0,1.0,15,0.0,0,1,0,1,0
1363,8.0,1.0,12,0.0,1,0,1,0,1
1364,3.0,1.0,17,0.0,0,0,1,0,1
1365,4.0,1.0,29,0.0,1,0,0,1,1
1366,10.0,1.0,2,0.0,0,0,0,0,0
1367,7.0,1.0,23,0.0,0,0,0,1,0
1368,9.0,1.0,0,0.0,0,0,0,0,0
1369,5.0,1.0,21,0.0,0,0,0,0,0
1370,3.0,1.0,24,0.0,0,0,0,0,0
1371,3.0,1.0,32,0.0,0,0,1,0,1
1372,7.0,1.0,31,0.0,0,0,0,0,0
1373,6.0,1.0,10,0.0,0,0,1,0,0
1374,3.0,1.0,20,0.0,0,0,0,1,1
1375,9.0,1.0,17,0.0,1,0,1,0,1
1376,5.0,1.0,37,0.0,0,0,1,0,1
1377,4.0,1.0,11,0.0,0,1,0,1,0
1378,4.0,1.0,26,0.0,0,0,1,0,1
1379,8.0,1.0,16,0.0,0,0,0,1,1
1380,7.0,1.0,32,0.0,0,0,1,0,0
1381,4.0,1.0,40,0.0,0,0,1,0,0
1382,7.0,1.0,17,0.0,0,0,1,0,0
1383,7.0,1.0,19,0.0,0,0,1,0,0
1384,7.0,1.0,19,0.0,0,0,0,0,0
1385,7.0,1.0,35,0.0,0,0,0,0,0
1386,7.0,1.0,17,0.0,1,0,0,1,1
1387,5.0,1.0,23,0.0,0,0,0,1,1
1388,6.0,1.0,24,0.0,0,0,0,1,1
1389,4.0,1.0,28,0.0,0,0,1,0,0
1390,4.0,1.0,29,0.0,0,0,0,0,0
1391,8.0,1.0,5,0.0,0,0,1,0,0
1392,6.0,1.0,3,0.0,0,0,0,1,1
1393,4.0,1.0,20,0.0,0,0,0,0,0
1394,5.0,1.0,30,0.0,0,0,0,0,0
1395,3.0,1.0,32,0.0,0,0,1,0,1
1396,3.0,1.0,31,0.0,0,0,0,1,1
1397,6.0,1.0,15,0.0,0,0,1,0,0
1398,5.0,1.0,32,0.0,0,0,0,0,1
1399,5.0,1.0,30,0.0,0,0,0,0,0
1400,12.0,1.0,0,0.0,0,0,0,0,1
1401,8.0,1.0,0,0.0,0,1,1,0,0
1402,3.0,1.0,21,0.0,0,0,1,0,0
1404,5.0,1.0,22,0.0,0,0,0,1,1
1406,8.0,1.0,7,0.0,0,0,0,1,1
1407,6.0,1.0,39,0.0,0,0,0,0,1
1408,1.0,1.0,28,0.0,0,0,0,1,1
1409,5.0,1.0,35,0.0,0,0,1,0,0
1410,4.0,1.0,43,0.0,0,0,1,0,1
1411,5.0,1.0,35,0.0,0,0,0,1,1
1412,6.0,1.0,35,0.0,0,0,0,1,1
1413,7.0,1.0,1,0.0,0,1,0,0,1
1414,4.0,1.0,38,0.0,0,0,0,0,0
1415,7.0,1.0,19,0.0,0,0,0,0,1
1416,6.0,1.0,14,0.0,0,0,1,0,0
1417,5.0,1.0,34,0.0,0,0,0,0,1
1418,4.0,1.0,28,0.0,0,0,1,0,0
1419,3.0,1.0,21,0.0,0,0,1,0,0
1421,6.0,1.0,19,0.0,0,0,1,0,0
1422,5.0,1.0,22,0.0,0,0,0,0,1
1423,4.0,1.0,28,0.0,0,0,0,0,0
1424,5.0,1.0,15,0.0,1,0,0,1,1
1425,4.0,1.0,41,0.0,0,0,1,0,0
1426,4.0,1.0,28,0.0,0,0,0,1,1
1427,5.0,1.0,13,0.0,0,0,0,0,0
1428,9.0,1.0,6,0.0,0,0,0,0,0
1429,6.0,1.0,24,0.0,0,0,0,1,0
1430,7.0,1.0,9,0.0,0,0,0,1,1
1431,6.0,1.0,27,0.0,1,0,0,1,1
1432,4.0,1.0,40,0.0,0,0,0,0,0
1433,6.0,1.0,36,0.0,0,0,0,0,0
1434,4.0,1.0,39,0.0,0,0,1,0,0
1435,5.0,1.0,15,0.0,0,0,1,0,1
1436,9.0,1.0,1,0.0,0,0,1,0,0
1437,5.0,1.0,16,0.0,0,0,0,0,0
1438,5.0,1.0,14,0.0,0,1,1,0,0
1439,7.0,1.0,10,0.0,0,0,1,0,0
1440,6.0,1.0,27,0.0,1,0,0,0,0
1441,4.0,1.0,38,0.0,0,0,0,1,1
1442,5.0,1.0,10,0.0,0,0,1,0,0
1444,3.0,1.0,33,0.0,0,0,1,0,1
1445,9.0,1.0,0,0.0,0,0,1,0,0
1446,6.0,1.0,11,0.0,0,0,1,0,0
1447,4.0,1.0,35,0.0,0,0,1,0,0
1448,5.0,1.0,33,0.0,0,0,1,0,1
1451,6.0,1.0,18,0.0,0,0,0,0,0
1452,7.0,1.0,2,0.0,0,1,1,0,1
1453,5.0,1.0,0,0.0,0,1,0,1,1
1454,1.0,1.0,30,0.0,0,0,0,1,1
1455,4.0,1.0,24,0.0,0,0,0,0,1
1456,10.0,1.0,7,0.0,0,0,1,0,0
1457,7.0,1.0,35,0.0,0,0,1,0,0
1458,4.0,1.0,30,0.0,1,0,0,0,0
1459,5.0,1.0,32,0.0,0,0,0,1,0
1460,4.0,1.0,13,0.0,0,0,0,1,1
1461,4.0,1.0,42,0.0,0,0,1,0,0
1462,4.0,1.0,22,0.0,0,0,1,0,1
1463,6.0,1.0,45,0.0,0,0,0,0,0
1464,5.0,1.0,17,0.0,1,0,1,0,0
1465,5.0,1.0,12,0.0,0,0,1,0,0
1466,8.0,1.0,1,0.0,0,0,0,1,1
1467,4.0,1.0,21,0.0,0,0,1,0,1
1468,6.0,1.0,34,0.0,0,0,0,1,1
1469,9.0,1.0,9,0.0,0,0,1,0,0
1470,4.0,1.0,38,0.0,0,0,0,0,0
1471,6.0,1.0,19,0.0,0,0,1,0,0
1472,8.0,1.0,12,0.0,0,0,1,0,0
1473,2.0,1.0,29,0.0,0,0,0,0,0
1474,9.0,1.0,4,0.0,0,0,1,0,0
1475,5.0,1.0,44,0.0,0,0,1,0,0
1476,5.0,1.0,33,0.0,0,0,1,0,0
1477,9.0,1.0,7,0.0,0,0,1,0,0
1478,3.0,1.0,19,0.0,0,0,0,0,0
1479,2.0,1.0,15,0.0,0,0,0,0,0
1480,4.0,1.0,20,0.0,0,0,0,0,0
1481,7.0,1.0,4,0.0,0,0,0,0,0
1482,6.0,1.0,37,0.0,0,0,1,0,0
1483,3.0,1.0,26,0.0,0,0,1,0,1
1484,10.0,1.0,3,0.0,0,0,1,0,0
1485,7.0,1.0,22,0.0,0,0,0,0,1
1486,9.0,1.0,9,0.0,0,0,0,0,0
1487,7.0,1.0,31,0.0,0,0,0,0,0
1488,6.0,1.0,25,0.0,1,0,1,0,1
1489,7.0,1.0,18,0.0,0,0,0,0,0
1490,4.0,1.0,37,0.0,0,0,1,0,1
1491,2.0,1.0,19,0.0,0,0,1,0,0
1492,5.0,1.0,32,0.0,0,0,0,1,1
1493,4.0,1.0,23,0.0,0,0,0,1,1
1494,3.0,1.0,20,0.0,0,0,0,0,0
1495,3.0,1.0,31,0.0,0,0,1,0,0
1496,7.0,1.0,28,0.0,0,0,0,1,0
1497,6.0,1.0,22,0.0,0,0,1,0,0
1498,6.0,1.0,25,0.0,0,0,0,1,1
1499,6.0,1.0,2,0.0,0,0,1,0,0
1500,11.0,1.0,0,0.0,1,0,0,0,1
1501,3.0,1.0,35,0.0,0,0,0,1,1
1502,2.0,1.0,36,0.0,0,0,1,0,0
1503,7.0,1.0,7,0.0,0,0,1,0,1
1504,8.0,1.0,10,0.0,1,0,0,1,1
1505,8.0,1.0,25,0.0,0,0,0,0,1
1506,8.0,1.0,19,0.0,0,0,0,0,0
1507,7.0,1.0,23,0.0,1,0,1,0,1
1508,7.0,1.0,35,0.0,0,0,0,1,1
1509,4.0,1.0,32,0.0,0,0,1,0,1
1510,3.0,1.0,24,0.0,0,0,0,0,0
1511,6.0,1.0,18,0.0,0,0,0,1,1
1512,7.0,1.0,25,0.0,0,0,0,1,1
1513,6.0,1.0,15,0.0,0,0,0,0,0
1514,6.0,1.0,4,0.0,0,0,1,0,1
1515,3.0,1.0,41,0.0,0,0,0,1,1
1516,5.0,1.0,26,0.0,0,0,1,0,1
1517,5.0,1.0,26,0.0,0,0,0,1,1
1518,3.0,1.0,14,0.0,0,0,1,0,0
1519,9.0,1.0,0,0.0,0,0,1,0,1
1520,4.0,1.0,28,0.0,0,0,1,0,1
1522,7.0,1.0,8,0.0,0,0,1,0,1
1523,6.0,1.0,3,0.0,0,0,0,1,0
1524,5.0,1.0,31,0.0,0,0,0,0,0
1525,10.0,1.0,4,0.0,0,0,0,1,1
1527,4.0,1.0,35,0.0,0,0,1,0,0
1528,5.0,1.0,28,0.0,0,0,1,0,0
1529,8.0,1.0,9,0.0,1,0,1,0,1
1530,9.0,1.0,13,0.0,0,0,0,1,1
1531,9.0,1.0,16,0.0,0,0,0,0,0
1532,5.0,1.0,22,0.0,1,0,1,0,0
1533,5.0,1.0,23,0.0,1,0,0,0,1
1534,9.0,1.0,3,0.0,0,0,1,0,0
1535,4.0,1.0,38,0.0,0,0,1,0,0
1536,8.0,1.0,6,0.0,0,0,0,1,1
1537,6.0,1.0,22,0.0,0,0,0,0,0
1538,2.0,1.0,36,0.0,0,0,1,0,0
1539,6.0,1.0,23,0.0,0,0,0,1,1
1540,5.0,1.0,44,0.0,0,0,1,0,1
1541,5.0,1.0,30,0.0,0,0,0,0,0
1542,6.0,1.0,25,0.0,1,0,0,0,1
1543,5.0,1.0,32,0.0,0,0,1,0,1
1544,8.0,1.0,11,0.0,0,0,1,0,1
1545,7.0,1.0,4,0.0,0,0,0,0,0
1546,5.0,1.0,15,0.0,1,0,0,0,0
1547,5.0,1.0,32,0.0,0,0,1,0,1
1548,6.0,1.0,18,0.0,0,0,0,1,1
1549,6.0,1.0,4,0.0,0,0,1,0,0
1550,6.0,1.0,38,0.0,0,0,1,0,1
1551,7.0,1.0,9,0.0,0,0,0,0,0
1552,6.0,1.0,23,0.0,0,0,1,0,1
1553,4.0,1.0,30,0.0,0,0,1,0,0
1554,5.0,1.0,18,0.0,0,0,0,0,1
1555,7.0,1.0,41,0.0,0,0,1,0,1
1556,4.0,1.0,35,0.0,0,0,0,1,1
1557,7.0,1.0,4,0.0,1,0,0,0,1
1558,4.0,1.0,33,0.0,0,0,1,0,0
1559,6.0,1.0,24,0.0,0,0,1,0,1
1560,3.0,1.0,29,0.0,0,0,1,0,1
1561,4.0,1.0,39,0.0,0,0,0,1,1
1562,6.0,1.0,24,0.0,0,0,1,0,0
1563,3.0,1.0,30,0.0,0,0,0,0,0
1564,4.0,1.0,28,0.0,0,0,0,0,0
1565,3.0,1.0,30,0.0,0,0,0,1,0
1566,4.0,1.0,31,0.0,0,0,1,0,1
1568,5.0,1.0,26,0.0,0,0,1,0,1
1569,3.0,1.0,44,0.0,0,0,1,0,1
1570,7.0,1.0,23,0.0,0,0,1,0,1
1572,2.0,1.0,34,0.0,0,0,1,0,1
1573,6.0,1.0,20,0.0,0,0,1,0,0
1574,4.0,1.0,19,0.0,0,0,0,0,1
1575,5.0,1.0,9,0.0,1,0,0,1,0
1576,4.0,1.0,17,0.0,1,0,0,0,0
1577,2.0,1.0,16,0.0,0,0,1,0,0
1578,8.0,1.0,1,0.0,0,0,1,0,0
1579,6.0,1.0,21,0.0,0,0,0,0,0
1580,7.0,1.0,4,0.0,0,0,1,0,0
1581,4.0,1.0,31,0.0,0,0,0,1,1
1582,6.0,1.0,38,0.0,0,0,1,0,1
1583,9.0,1.0,40,0.0,0,0,1,0,1
1584,6.0,1.0,22,0.0,0,0,0,1,1
1585,9.0,0.0,0,0.0,0,0,0,0,0
1586,5.0,1.0,16,0.0,1,0,0,1,1
1587,5.0,1.0,28,0.0,0,0,0,0,0
1588,8.0,1.0,0,0.0,0,1,0,1,0
1589,3.0,1.0,14,0.0,0,0,0,0,0
1590,4.0,1.0,9,0.0,0,0,0,0,1
1591,3.0,1.0,37,0.0,0,0,1,0,1
1592,5.0,1.0,9,0.0,0,0,1,0,0
1593,7.0,1.0,15,0.0,0,0,0,0,1
1594,4.0,1.0,27,0.0,0,0,0,0,0
1595,8.0,1.0,24,0.0,0,0,0,0,0
1596,7.0,1.0,12,0.0,0,0,0,0,0
1598,6.0,1.0,41,0.0,0,0,1,0,1
1599,8.0,1.0,3,0.0,0,0,0,0,0
1600,7.0,1.0,13,0.0,0,0,0,1,1
1601,3.0,1.0,27,0.0,0,0,0,1,1
1602,10.0,1.0,4,0.0,0,0,1,0,0
1603,8.0,1.0,10,0.0,0,1,0,0,0
1604,7.0,1.0,34,0.0,0,0,1,0,1
1605,4.0,1.0,32,0.0,0,0,0,1,0
1606,2.0,1.0,27,0.0,0,0,0,1,1
1607,7.0,1.0,6,0.0,1,0,0,0,1
1608,5.0,1.0,36,0.0,0,0,1,0,1
1609,5.0,1.0,34,0.0,0,0,1,0,1
1610,2.0,1.0,39,0.0,0,0,1,0,0
1611,6.0,1.0,4,0.0,0,0,1,0,1
1612,8.0,1.0,3,0.0,0,0,0,0,0
1614,7.0,1.0,11,0.0,0,0,1,0,0
1615,5.0,1.0,5,0.0,0,0,1,0,1
1616,9.0,1.0,13,0.0,0,0,0,1,1
1617,4.0,1.0,29,0.0,0,0,1,0,0
1618,5.0,1.0,18,0.0,0,0,0,0,0
1619,6.0,1.0,7,0.0,0,1,1,0,1
1620,6.0,1.0,21,0.0,0,0,0,0,0
1622,8.0,1.0,6,0.0,1,0,1,0,0
1623,6.0,1.0,3,0.0,1,0,1,0,0
1624,8.0,1.0,8,0.0,0,0,0,1,1
1625,3.0,1.0,31,0.0,0,0,0,0,0
1626,3.0,1.0,14,0.0,0,0,0,1,1
1627,5.0,1.0,36,0.0,0,0,0,0,0
1628,2.0,1.0,37,0.0,0,0,0,1,1
1629,5.0,1.0,40,0.0,0,0,0,1,0
1630,4.0,1.0,26,0.0,0,0,0,1,1
1631,1.0,1.0,36,0.0,0,0,1,0,0
1632,5.0,1.0,23,0.0,0,0,0,1,1
1633,4.0,1.0,29,0.0,0,0,1,0,1
1634,8.0,1.0,5,0.0,0,0,0,0,1
1635,6.0,1.0,12,0.0,0,1,0,1,1
